id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,19.5798,-0.345413,0,0,0,-0.603342,0.797483,
1,21.8407,-51.9958,0,0,0,-0.347441,0.937702,
2,77.9107,-57.5024,0,0,0,-0.0293735,0.999569,
3,142.293,-42.6718,0,0,0,0.721981,0.691913,
4,140.837,22.4317,0,0,0,0.738422,0.674339,
5,113.674,65.371,0,0,0,-0.999603,0.0281924,
6,20.6622,57.0026,0,0,0,-0.689666,0.724128,
7,8.86418,-0.615501,0,0,0,1,6.12323e-17,
